coupling_id,file,line,expression,match_token,context_kind,enclosing_symbol,route_or_template,markets_named,language_ambiguity,is_test
CC-0106,backend/scripts/applied/seed-trust-authorities.ts,127,"{ name: ""Ordem dos Médicos"", abbreviation: ""OM"", url: ""https://www.ordemdosmedicos.pt"", category: AuthorityCategory.MEDICAL_REGULATOR, description: ""Organismo regulador dos médicos em Portugal."", show",Portugal,other,AUTHORITY_LINKS,backend/scripts/applied/seed-trust-authorities.ts (script),pt,no,no
CC-0107,backend/scripts/applied/seed-trust-authorities.ts,128,"{ name: ""Comissão Nacional de Proteção de Dados"", abbreviation: ""CNPD"", url: ""https://www.cnpd.pt"", category: AuthorityCategory.DATA_PROTECTION, description: ""Autoridade de controlo do RGPD em Portuga",Portugal,other,AUTHORITY_LINKS,backend/scripts/applied/seed-trust-authorities.ts (script),pt,no,no
CC-0108,backend/scripts/applied/seed-trust-authorities.ts,171,// Ireland — Irish Medical Council,Ireland,other,DOCTOR_REGISTRATIONS,backend/scripts/applied/seed-trust-authorities.ts (script),ie,no,no
CC-0109,backend/scripts/applied/seed-trust-authorities.ts,182,// Portugal — Ordem dos Médicos (Cédula),Portugal,other,DOCTOR_REGISTRATIONS,backend/scripts/applied/seed-trust-authorities.ts (script),pt,no,no
CC-0110,backend/scripts/applied/seed-trust-authorities.ts,198,"{ surname: ""Omar"", countryCode: ""ie"", label: ""FRCP"", bodyName: ""Royal College of Physicians of Ireland"", bodyUrl: ""https://www.rcpi.ie"" },",Ireland,other,DOCTOR_CREDENTIALS,backend/scripts/applied/seed-trust-authorities.ts (script),ie,no,no
CC-0111,backend/scripts/applied/seed-trust-authorities.ts,199,"{ surname: ""Dabup"", countryCode: ""ie"", label: ""Member, College of Psychiatrists of Ireland"", bodyName: ""College of Psychiatrists of Ireland"", bodyUrl: ""https://www.irishpsychiatry.ie"" },",Ireland,other,DOCTOR_CREDENTIALS,backend/scripts/applied/seed-trust-authorities.ts (script),ie,no,no
CC-0112,backend/scripts/applied/seed-trust-authorities.ts,199,"{ surname: ""Dabup"", countryCode: ""ie"", label: ""Member, College of Psychiatrists of Ireland"", bodyName: ""College of Psychiatrists of Ireland"", bodyUrl: ""https://www.irishpsychiatry.ie"" },",Ireland,other,DOCTOR_CREDENTIALS,backend/scripts/applied/seed-trust-authorities.ts (script),ie,no,no
CC-0113,backend/scripts/apply-portugal-snippet-trim-approval.ts,19,"import { parsePortugalCsv } from ""../src/content/portugal-seo-metadata-drafts.js"";",../src/content/portugal-seo-metadata-drafts.js,import_path,,backend/scripts/apply-portugal-snippet-trim-approval.ts (script),pt,no,no
CC-0114,backend/scripts/apply-portugal-snippet-trim-approval.ts,23,"} from ""../src/content/portugal-seo-remaining-drafts.js"";",../src/content/portugal-seo-remaining-drafts.js,import_path,,backend/scripts/apply-portugal-snippet-trim-approval.ts (script),pt,no,no
CC-0115,backend/scripts/apply-romania-editorial.mjs,5,import { connect } from './romania-seo-storage.mjs';,./romania-seo-storage.mjs,import_path,,backend/scripts/apply-romania-editorial.mjs (script),ro,no,no
CC-0116,backend/scripts/apply-romania-editorial.mjs,6,import { readEditorial } from './romania-editorial-storage.mjs';,./romania-editorial-storage.mjs,import_path,,backend/scripts/apply-romania-editorial.mjs (script),ro,no,no
CC-0117,backend/scripts/apply-romania-editorial.mjs,7,import { comparable } from './apply-romania-seo.mjs';,./apply-romania-seo.mjs,import_path,,backend/scripts/apply-romania-editorial.mjs (script),ro,no,no
CC-0118,backend/scripts/apply-romania-editorial.mjs,8,"import { romanianContentStates, assertRomaniaClinicalChanges } from '../src/content/romania-clinical-review.ts';",../src/content/romania-clinical-review.ts,import_path,,backend/scripts/apply-romania-editorial.mjs (script),ro,no,no
CC-0119,backend/scripts/apply-romania-editorial.mjs,64,"fs.writeFileSync(`${root}/editorial-publication-authorization-2026-09-13.json`,JSON.stringify({recordedAt:new Date().toISOString(),ownerInstruction:'Yes do that',scope:'Rewrite and publish retained Ro",Romania,other,manifest,backend/scripts/apply-romania-editorial.mjs (script),ro,no,no
CC-0120,backend/scripts/apply-romania-editorial.mjs,96,"fs.appendFileSync('docs/plans/seo-control-state.md',`\n- Romania editorial batch ${key}: saved; public readback pending. Evidence: seo/romania/raw/editorial-rollout/${key}-applied.json.\n`);",Romania,other,after,backend/scripts/apply-romania-editorial.mjs (script),ro,no,no
CC-0121,backend/scripts/apply-romania-seo.mjs,6,"import { connect, readRomania } from './romania-seo-storage.mjs';",./romania-seo-storage.mjs,import_path,,backend/scripts/apply-romania-seo.mjs (script),ro,no,no
CC-0122,backend/scripts/apply-romania-seo.mjs,7,"import { hash, rehearse } from './prepare-romania-seo.mjs';",./prepare-romania-seo.mjs,import_path,,backend/scripts/apply-romania-seo.mjs (script),ro,no,no
CC-0123,backend/scripts/apply-romania-seo.mjs,8,import { assertRomaniaClinicalChanges } from '../src/content/romania-clinical-review.ts';,../src/content/romania-clinical-review.ts,import_path,,backend/scripts/apply-romania-seo.mjs (script),ro,no,no
CC-0124,backend/scripts/apply-romania-seo.mjs,108,"if (!ledger.includes(`- Romania rollout \`${key}\`:`)) fs.appendFileSync(ledgerPath, `\n- Romania rollout \`${key}\`: database saved; public readback pending. Receipt: \`seo/romania/raw/rollout/${stem",Romania,string_compare,ledger,backend/scripts/apply-romania-seo.mjs (script),ro,no,no
CC-0125,backend/scripts/apply-romania-seo.mjs,108,"if (!ledger.includes(`- Romania rollout \`${key}\`:`)) fs.appendFileSync(ledgerPath, `\n- Romania rollout \`${key}\`: database saved; public readback pending. Receipt: \`seo/romania/raw/rollout/${stem",Romania,string_compare,ledger,backend/scripts/apply-romania-seo.mjs (script),ro,no,no
CC-0126,backend/scripts/apply-spain-seo.mjs,4,import {connect} from './romania-seo-storage.mjs';,./romania-seo-storage.mjs,import_path,,backend/scripts/apply-spain-seo.mjs (script),ro,no,no
CC-0127,backend/scripts/apply-spain-seo.mjs,5,import {readSpain} from './spain-seo-storage.mjs';,./spain-seo-storage.mjs,import_path,,backend/scripts/apply-spain-seo.mjs (script),es,no,no
CC-0128,backend/scripts/apply-spain-seo.mjs,6,import {readBrazil} from './brazil-seo-storage.mjs';,./brazil-seo-storage.mjs,import_path,,backend/scripts/apply-spain-seo.mjs (script),br,no,no
CC-0129,backend/scripts/apply-spain-seo.mjs,7,"import {hash,rehearse} from './prepare-spain-seo.mjs';",./prepare-spain-seo.mjs,import_path,,backend/scripts/apply-spain-seo.mjs (script),es,no,no
CC-0130,backend/scripts/apply-spain-seo.mjs,8,"import {comparable,mutateRows} from './apply-romania-seo.mjs';",./apply-romania-seo.mjs,import_path,,backend/scripts/apply-spain-seo.mjs (script),ro,no,no
CC-0131,backend/scripts/apply-spain-seo.mjs,9,"import {assertSpainClinicalChanges,APPROVED_SPAIN_STATES,SPAIN_REVIEW_POLICY,assertBrazilClinicalChanges,APPROVED_BRAZIL_STATES,BRAZIL_REVIEW_POLICY} from '../src/content/romania-clinical-review.ts';",../src/content/romania-clinical-review.ts,import_path,,backend/scripts/apply-spain-seo.mjs (script),es|ro|br,no,no
CC-0132,backend/scripts/apply-spain-seo.mjs,19,"const policy=manifest.country==='br'?BRAZIL_REVIEW_POLICY:SPAIN_REVIEW_POLICY,states=manifest.country==='br'?APPROVED_BRAZIL_STATES:APPROVED_SPAIN_STATES;",br,ternary,policy,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0133,backend/scripts/apply-spain-seo.mjs,19,"const policy=manifest.country==='br'?BRAZIL_REVIEW_POLICY:SPAIN_REVIEW_POLICY,states=manifest.country==='br'?APPROVED_BRAZIL_STATES:APPROVED_SPAIN_STATES;",br,ternary,policy,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0134,backend/scripts/apply-spain-seo.mjs,37,"assert(['es','br'].includes(expected.country.code),'Unsupported country');","['es','br']",array_literal,executeSpainGroup,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0135,backend/scripts/apply-spain-seo.mjs,38,"const read=expected.country.code==='br'?readBrazil:readSpain,check=expected.country.code==='br'?assertBrazilClinicalChanges:assertSpainClinicalChanges;",br,ternary,read,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0136,backend/scripts/apply-spain-seo.mjs,38,"const read=expected.country.code==='br'?readBrazil:readSpain,check=expected.country.code==='br'?assertBrazilClinicalChanges:assertSpainClinicalChanges;",br,ternary,read,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0137,backend/scripts/apply-spain-seo.mjs,57,"const market=process.argv.includes('--brazil')?'brazil':'spain',root=`seo/${market}`,read=p=>JSON.parse(fs.readFileSync(`${root}/${p}`)),arg=n=>process.argv.find(v=>v.startsWith(`--${n}=`))?.slice(n.l",brazil,string_compare,market,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0138,backend/scripts/apply-spain-seo.mjs,57,"const market=process.argv.includes('--brazil')?'brazil':'spain',root=`seo/${market}`,read=p=>JSON.parse(fs.readFileSync(`${root}/${p}`)),arg=n=>process.argv.find(v=>v.startsWith(`--${n}=`))?.slice(n.l",spain,string_compare,market,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0139,backend/scripts/apply-spain-seo.mjs,58,// Brazil phase 6 (owner-approved 2026-09-15) clears a stored PT DoctorTranslation seoDescription line; Spain keeps bio only.,Brazil,other,market,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0140,backend/scripts/apply-spain-seo.mjs,58,// Brazil phase 6 (owner-approved 2026-09-15) clears a stored PT DoctorTranslation seoDescription line; Spain keeps bio only.,Spain,other,market,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0141,backend/scripts/apply-spain-seo.mjs,59,"if(market==='brazil')updates.doctorTranslations=[...updates.doctorTranslations,'seoDescription'];",brazil,condition,market,backend/scripts/apply-spain-seo.mjs (script),br,no,no
CC-0142,backend/scripts/apply-spain-seo.mjs,63,"assert.equal(manifest.country,market==='brazil'?'br':'es','Manifest market mismatch');",brazil,ternary,manifest,backend/scripts/apply-spain-seo.mjs (script),es|br,no,no
CC-0143,backend/scripts/apply-spain-sick-leave-pages.mjs,1,// Spain-only exact compare-and-set for page copy outside the clinical content gate (ledger §56.11):,Spain,other,,backend/scripts/apply-spain-sick-leave-pages.mjs (script),es,no,no
CC-0144,backend/scripts/apply-spain-sick-leave-pages.mjs,7,import {connect} from './romania-seo-storage.mjs';,./romania-seo-storage.mjs,import_path,,backend/scripts/apply-spain-sick-leave-pages.mjs (script),ro,no,no
CC-0145,backend/scripts/apply-spain-sick-leave-pages.mjs,43,// Spain-only guard: every row must belong to the es market and match the planned page and locale.,Spain,other,q,backend/scripts/apply-spain-sick-leave-pages.mjs (script),es,no,no
CC-0146,backend/scripts/apply-spain-sick-leave-pages.mjs,44,"assert.equal(row.code,'es',`Row outside Spain: ${entry.id}`);",Spain,other,q,backend/scripts/apply-spain-sick-leave-pages.mjs (script),es,no,no
CC-0147,backend/scripts/audit-cross-listed-doctor-titles.ts,46,"// see project memory on the Spain doctors brief), so a genuine EXTRA market",Spain,other,doctors,backend/scripts/audit-cross-listed-doctor-titles.ts (script),es,no,no
CC-0148,backend/scripts/audit-legal-locale-mismatch.mjs,9,"ie: [""en"", ""pt"", ""es"", ""cs"", ""ro"", ""de""],","[""en"", ""pt"", ""es"", ""cs"", ""ro"", ""de""]",array_literal,COUNTRIES,backend/scripts/audit-legal-locale-mismatch.mjs (script),pt|es|ro,no,no
CC-0149,backend/scripts/audit-legal-locale-mismatch.mjs,10,"cz: [""cs"", ""en"", ""pt"", ""es"", ""ro"", ""de""],","[""cs"", ""en"", ""pt"", ""es"", ""ro"", ""de""]",array_literal,COUNTRIES,backend/scripts/audit-legal-locale-mismatch.mjs (script),pt|es|ro,no,no
CC-0150,backend/scripts/audit-legal-locale-mismatch.mjs,11,"pt: [""pt"", ""en"", ""es"", ""cs"", ""ro"", ""de""],","[""pt"", ""en"", ""es"", ""cs"", ""ro"", ""de""]",array_literal,COUNTRIES,backend/scripts/audit-legal-locale-mismatch.mjs (script),pt|es|ro,no,no
CC-0151,backend/scripts/audit-legal-locale-mismatch.mjs,12,"es: [""es"", ""en"", ""pt"", ""cs"", ""ro"", ""de""],","[""es"", ""en"", ""pt"", ""cs"", ""ro"", ""de""]",array_literal,COUNTRIES,backend/scripts/audit-legal-locale-mismatch.mjs (script),pt|es|ro,no,no
CC-0152,backend/scripts/audit-legal-locale-mismatch.mjs,13,"ro: [""ro"", ""en"", ""pt"", ""es"", ""cs"", ""de""],","[""ro"", ""en"", ""pt"", ""es"", ""cs"", ""de""]",array_literal,COUNTRIES,backend/scripts/audit-legal-locale-mismatch.mjs (script),pt|es|ro,no,no
CC-0153,backend/scripts/audit-legal-locale-mismatch.mjs,14,"br: [""pt"", ""en"", ""es""],","[""pt"", ""en"", ""es""]",array_literal,COUNTRIES,backend/scripts/audit-legal-locale-mismatch.mjs (script),pt|es,no,no
CC-0154,backend/scripts/audit-seo-2026-08-phase123.ts,9,"*   HealthTest Ireland rows — copy depth for ""fbc blood test"" (880, #63),",Ireland,other,,backend/scripts/audit-seo-2026-08-phase123.ts (script),ie,no,no
CC-0155,backend/scripts/audit-seo-2026-08-phase123.ts,66,"console.log(""\n\n########## PHASE 2 — Ireland health tests\n"");",Ireland,other,posts,backend/scripts/audit-seo-2026-08-phase123.ts (script),ie,no,no
CC-0156,backend/scripts/audit-seo-2026-08-phase123.ts,93,"console.log(""\n\n########## PHASE 3 — Ireland HOME page copy\n"");",Ireland,other,tests,backend/scripts/audit-seo-2026-08-phase123.ts (script),ie,no,no
CC-0157,backend/scripts/audit-seo-2026-08-targets.ts,6,"* Targets (Ireland, all locales) and why:",Ireland,other,,backend/scripts/audit-seo-2026-08-targets.ts (script),ie,no,no
CC-0158,backend/scripts/audit-sick-cert-cluster.ts,2,* Read-only: dump the body copy of the Ireland sick-cert cluster so an,Ireland,other,,backend/scripts/audit-sick-cert-cluster.ts (script),ie,no,no
CC-0159,backend/scripts/backfill-brazil-missing-locales.ts,2,"* Brazil (country ""br"") supports the site-wide 6-locale set (EN/PT/ES/CS/RO/DE),",Brazil,other,,backend/scripts/backfill-brazil-missing-locales.ts (script),br,no,no
CC-0160,backend/scripts/backfill-brazil-missing-locales.ts,3,"* same as ie/cz/pt/es/ro — but unlike those countries, Brazil's HOME PageContent",Brazil,other,,backend/scripts/backfill-brazil-missing-locales.ts (script),br,no,no
CC-0161,backend/scripts/backfill-brazil-missing-locales.ts,11,* title/description templates and localized Brazil country names — it just,Brazil,other,,backend/scripts/backfill-brazil-missing-locales.ts (script),br,no,no
CC-0162,backend/scripts/backfill-brazil-missing-locales.ts,19,"* CS/RO/DE gap for Brazil (confirmed by audit), as does the",Brazil,other,,backend/scripts/backfill-brazil-missing-locales.ts (script),br,no,no
CC-0163,backend/scripts/backfill-brazil-missing-locales.ts,24,* Czech/Romanian/German medical marketing copy for those pages is out of,Czech,other,,backend/scripts/backfill-brazil-missing-locales.ts (script),ro,no,no
CC-0164,backend/scripts/backfill-brazil-missing-locales.ts,58,// Localized Brazil country name per locale — from backfill-home-seo-titles.ts's COUNTRY_NAMES.br.,Brazil,other,TEMPLATES,backend/scripts/backfill-brazil-missing-locales.ts (script),br,no,no
CC-0165,backend/scripts/backfill-country-folder-code.ts,73,// or e.g. a Brazil patient with one genuine 'br' visit plus a,Brazil,other,rows,backend/scripts/backfill-country-folder-code.ts (script),br,no,no
CC-0166,backend/scripts/backfill-division-translations.ts,26,"ES: ""Spanish (Spain)"",",Spain,other,LANG_NAME,backend/scripts/backfill-division-translations.ts (script),es,no,no
CC-0167,backend/scripts/backfill-division-translations.ts,27,"CS: ""Czech"",",Czech,other,LANG_NAME,backend/scripts/backfill-division-translations.ts (script),,no,no
CC-0168,backend/scripts/backfill-doctor-content-translations.ts,47,"ES: ""Spanish (Spain)"",",Spain,other,LANG_NAME,backend/scripts/backfill-doctor-content-translations.ts (script),es,no,no
