"URL","page type","locale","primary keyword","keyword evidence","secondary keywords","original title","optimized title","original meta description","optimized meta description","live H1","proposed H1","description optimized","bio optimized","FAQs optimized","deslop completed","factual verification completed","clinical review required","implementation status","reason for anything left unchanged","HTTP status","canonical","hreflang entries","indexable","structured data types","native FAQ count","embedded FAQ count","consultation languages","bookability","live reviewed at","source fingerprint","implementation payload sha256"
"https://www.myglobalhealth.online/romania/ro/blog/tensiune-arteriala-normala-varsta-adulti","article","ro","calculator tensiune arteriala in functie de varsta","see keyword master","care este tensiunea normala | cat este tensiunea normala in functie de varsta | tabel tensiune dupa varsta | tensiune arteriala normala | tensiune normala | tensiune normala femei","Tensiunea arterială normală după vârstă · Global Health","Tensiunea arterială normală după vârstă · Global Health","Ce tensiune arterială se consideră normală la adulți, ce se schimbă cu vârsta și când valorile repetat crescute trebuie discutate cu medicul.","Ce tensiune arterială se consideră normală la adulți, ce se schimbă cu vârsta și când valorile repetat crescute trebuie discutate cu medicul.","Tensiunea arterială normală: ghid util după vârstă, fără tabele false","Tensiunea arterială normală: ghid util după vârstă, fără tabele false","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","claim-dependent; no named approval recorded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/blog/tensiune-arteriala-normala-varsta-adulti","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Article | MedicalWebPage | Thing | Organization | BreadcrumbList | ListItem | FAQPage | Question | Answer","6","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:37 am","5f3e7e9acbc3ce573a94c31fa5c8bdcbc4c5a4b8c1085fecbc8b194a2f46e4fb",""
"https://www.myglobalhealth.online/romania/ro/blog/tensiune-mica-cauze-ce-sa-faci-cand-mergi-la-medic","article","ro","Tensiune mică: de ce apare, ce faci pe loc și când nu mai aștepți","editorial topic only; no demand claim","","Tensiune mică: cauze, ce să faci și ce o ridică","Tensiune mică: cauze, ce să faci și ce o ridică","Ce înseamnă o tensiune de 9 cu 6, simptomele care contează, ce ridică tensiunea în câteva minute, de ce apa cu zahăr nu ajută și când suni la 112.","Ce înseamnă o tensiune de 9 cu 6, simptomele care contează, ce ridică tensiunea în câteva minute, de ce apa cu zahăr nu ajută și când suni la 112.","Tensiune mică: de ce apare, ce faci pe loc și când nu mai aștepți","Tensiune mică: de ce apare, ce faci pe loc și când nu mai aștepți","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","claim-dependent; no named approval recorded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/blog/tensiune-mica-cauze-ce-sa-faci-cand-mergi-la-medic","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Article | MedicalWebPage | Person | EducationalOccupationalCredential | Organization | Thing | BreadcrumbList | ListItem | FAQPage | Question | Answer","4","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:37 am","065f3118bd9c5e5e5fa430f477ca2b41b105682e93abf57ca1d96342648e476c",""
"https://www.myglobalhealth.online/romania/ro/book","book","ro","not applicable","editorial topic only; no demand claim","","Programează-ți consultația — România · Global Health","Programează-ți consultația — România · Global Health","Clinică medicală din România. Alege un serviciu, un clinician, o oră și detaliile pacientului.","Clinică medicală din România. Alege un serviciu, un clinician, o oră și detaliile pacientului.","","","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; hydrated booking heading and initial service choices browser verified","No missing-H1 defect reproduced in any of six locales. Initial step only; no appointment or payment submitted.","200","https://www.myglobalhealth.online/romania/ro/book","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:37 am","b62491f635bb824f94839fb0e8d5616cdae05833a080abbc69babc536ba710b6",""
"https://www.myglobalhealth.online/romania/ro/careers","careers","ro","Cariere la Global Health","editorial topic only; no demand claim","","Cariere la Global Health România","Cariere la Global Health România","Alăturați-vă Global Health în România. Lucrăm cu medici înregistrați, echipe de suport clinic și echipe tehnologice în toată Europa și în Brazilia. Vedeți cum vă puteți depune candidatura.","Alăturați-vă Global Health în România. Lucrăm cu medici înregistrați, echipe de suport clinic și echipe tehnologice în toată Europa și în Brazilia. Vedeți cum vă puteți depune candidatura.","Cariere la Global Health","Cariere la Global Health","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/careers","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:37 am","37251a8babe99675e2f47a6cc01bcef6ea90c5d0eb9425caea9c9fca9caee7ba",""
"https://www.myglobalhealth.online/romania/ro/contact","contact","ro","Contact — Global Health România","editorial topic only; no demand claim","","Contact | Medic Online România | Global Health","Contact | Medic Online România | Global Health","Contactați Global Health România: info@myglobalhealth.online. Consultații online prin apel video cu medici înregistrați. Asistență în română și engleză.","Contactați Global Health România: info@myglobalhealth.online. Consultații online prin apel video cu medici înregistrați. Asistență în română și engleză.","Contact — Global Health România","Contact — Global Health România","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/contact","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Organization | FAQPage | Question | Answer | BreadcrumbList | ListItem","4","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:37 am","cc3fc08951b793f17d7c603c5c29346d4da70e9efbbc2f7abb42842d1ef3a31b",""
"https://www.myglobalhealth.online/romania/ro/doctors","doctors","ro","Medici care chiar răspund.","editorial topic only; no demand claim","","Medici înregistrați CMR | Consultații online în România","Medici înregistrați CMR | Consultații online în România","Răsfoiți 3 medici și specialiști înregistrați la CMR disponibili online în România. Vizualizați profiluri, specializări și limbi. Rezervați în aceeași zi.","Răsfoiți 3 medici și specialiști înregistrați la CMR disponibili online în România. Vizualizați profiluri, specializări și limbi. Rezervați în aceeași zi.","Medici care chiar răspund.","Medici care chiar răspund.","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/doctors","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | ItemList | Person | EducationalOccupationalCredential | Organization | FAQPage | Question | Answer","7","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:37 am","cb8423034b01247642d5c6bd28e94fc7d7a22b38b20842ea097584138f6808a4",""
"https://www.myglobalhealth.online/romania/ro/doctors/dr-alexandra-palaga","doctor","ro","Dr Alexandra Palaga","see keyword master","","Dr. Alexandra Palaga — Pediatru Specialist | CMR 159625","Dr. Alexandra Palaga: Pediatru Specialist | CMR 159625","Rezervați o consultație video cu Dr. Alexandra Palaga — pediatru specialist înregistrat la CMR (nr. 159625). UMF Carol Davila · Urgențe pediatrice · Gastroenterologie și nutriție · Boală celiacă · ESPGHAN. Programare în aceeași zi.","Rezervați o consultație video cu Dr. Alexandra Palaga, pediatru specialist înregistrat la CMR (nr. 159625). UMF Carol Davila · Urgențe pediatrice · Gastroenterologie și nutriție · Boală celiacă · ESPGHAN. Programare în aceeași zi.","Dr Alexandra Palaga","Dr Alexandra Palaga","no","no","approved targeted corrections applied","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/doctors/dr-alexandra-palaga","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Person | EducationalOccupationalCredential | Organization | BreadcrumbList | ListItem | FAQPage | Question | Answer","6","0","Romanian | English","BOOKABLE","13/09/2026 12:38:37 am","07b99ae96cd4bc25d63437926edde4ba19bd5c3bb2ec6bd852bda9d0d702ea04","8f416a774261540ab8d3cf277dd1f5cb8a9e4cdd4a57321e72a1d5bdb0cf08d2"
"https://www.myglobalhealth.online/romania/ro/doctors/dr-andreea-lorena-bica","doctor","ro","Dr Andreea Lorena Bica","see keyword master","","Dr. Andreea-Lorena Bica — Neurolog | CMR 147502","Dr. Andreea-Lorena Bica: Neurolog | CMR 147502","Rezervați o consultație video cu Dr. Andreea-Lorena Bica — neurolog specialist înregistrat la CMR (nr. 147502). UMF Craiova · Spitalul Elias București · AVC, epilepsie, boli neurodegenerative. Programare în aceeași zi.","Rezervați o consultație video cu Dr. Andreea-Lorena Bica, neurolog specialist înregistrat la CMR (nr. 147502). UMF Craiova · Spitalul Elias București · AVC, epilepsie, boli neurodegenerative. Programare în aceeași zi.","Dr Andreea Lorena Bica","Dr Andreea Lorena Bica","no","no","approved targeted corrections applied","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/doctors/dr-andreea-lorena-bica","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Person | EducationalOccupationalCredential | Organization | BreadcrumbList | ListItem | FAQPage | Question | Answer","6","0","Romanian | English","BOOKABLE","13/09/2026 12:38:37 am","7cdbb1857b601583f8bad2213d67c04bfb400717a48cd30d0bbe55c287bb3aa4","2e365ed9f905c5f409129cac636e1fec46f18ae6d7ae5472b5cb643ba0680f1d"
"https://www.myglobalhealth.online/romania/ro/doctors/dr-robert-gabriel-brindus","doctor","ro","Dr Robert Gabriel Brindus","see keyword master","","Dr. Robert Brînduș — Medic de Familie | CMR 152462","Dr. Robert Brînduș: Medic de Familie | CMR 152462","Rezervați o consultație video cu Dr. Robert Brînduș — medic de familie înregistrat la CMR (nr. 152462). Formare specializată ATI · Spitalul Floreasca București · Tallaght University Hospital · EDAIC. Programare în aceeași zi.","Rezervați o consultație video cu Dr. Robert Brînduș, medic de familie înregistrat la CMR (nr. 152462). Formare specializată ATI · Spitalul Floreasca București · Tallaght University Hospital · EDAIC. Programare în aceeași zi.","Dr Robert Gabriel Brindus","Dr Robert Gabriel Brindus","no","no","approved targeted corrections applied","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/doctors/dr-robert-gabriel-brindus","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Person | EducationalOccupationalCredential | Organization | BreadcrumbList | ListItem | FAQPage | Question | Answer","6","0","Romanian | English","BOOKABLE","13/09/2026 12:38:37 am","b3980c6494a6e9a964d0ba97c61edd1bc7a586e073b2437f269fb4a240a47b72","d4f8a7a908a223a16aecf20747978b43fe8c51349212425bc3b6675771574665"
"https://www.myglobalhealth.online/romania/ro/faq","faq","ro","global health","see keyword master","my global health","Întrebări frecvente — România · Global Health","Întrebări frecvente — România · Global Health","România — Rezervări, plăți, consultații, confidențialitate și când îngrijirea online nu este soluția potrivită. Nu găsiți ce căutați? Scrieți-ne.","România — Rezervări, plăți, consultații, confidențialitate și când îngrijirea online nu este soluția potrivită. Nu găsiți ce căutați? Scrieți-ne.","Răspunsuri, fără limbaj de marketing.","Răspunsuri, fără limbaj de marketing.","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; owner editorial approval recorded","No verified change needed from this bounded evidence; retain existing text. Clinical/legal claims are not independently re-certified.","200","https://www.myglobalhealth.online/romania/ro/faq","3","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | FAQPage | Question | Answer | BreadcrumbList | ListItem","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:37 am","1effe4791b602edfe251f4d7d38411bd632f34d998661f0558e7cf2c9feb710c",""
"https://www.myglobalhealth.online/romania/ro/gp-consultation-online","gp-consultation-online","ro","Consultație Medicală Online în România","editorial topic only; no demand claim","","Consultație Medicală Online în România | Global Health","Consultație Medicală Online în România | Global Health","Consultații medicale online cu medici înregistrați la Colegiul Medicilor din România.","Consultații medicale online cu medici înregistrați la Colegiul Medicilor din România.","Consultație Medicală Online în România","Consultație Medicală Online în România","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/gp-consultation-online","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue | FAQPage | Question | Answer","6","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:37 am","d7130be750006c9823c791e7b6e62615b872309433de693a65ffc7b603523a4d",""
"https://www.myglobalhealth.online/romania/ro/lab-tests","lab-tests","ro","Rezultate de laborator, verificate de medicii noștri.","editorial topic only; no demand claim","","Teste de sănătate cu informații specifice · Romania","Teste de sănătate cu informații specifice · Romania","Această pagină listează testele disponibile în prezent în Romania. Fiecare test are propriul preț, stoc, informații despre probă și termen estimat, când sunt configurate.","Această pagină listează testele disponibile în prezent în Romania. Fiecare test are propriul preț, stoc, informații despre probă și termen estimat, când sunt configurate.","Rezultate de laborator, verificate de medicii noștri.","Rezultate de laborator, verificate de medicii noștri.","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; owner editorial approval recorded","No verified change needed from this bounded evidence; retain existing text. Clinical/legal claims are not independently re-certified.","200","https://www.myglobalhealth.online/romania/ro/lab-tests","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | FAQPage | Question | Answer","6","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:38 am","ca6b91761786d60c6973e8c08704e9dde7ae87b3bf9aaf379fdb4f3072ab2203",""
"https://www.myglobalhealth.online/romania/ro/legal","legal","ro","Informații legale.","editorial topic only; no demand claim","","Informații legale. · România · Global Health","Informații legale. · România · Global Health","Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Informații legale.","Informații legale.","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; owner editorial approval recorded","Preserve legal body and intentional noindex variants; translated headings and legal accuracy require separate field-level decisions.","200","https://www.myglobalhealth.online/romania/ro/legal","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:38 am","6e84432e7489beb47f3c416025406f4b2e326b7e13f770d1bcabe7e5437e4caa",""
"https://www.myglobalhealth.online/romania/ro/legal/complaints-procedure","legal","ro","Procedura de Reclamații","editorial topic only; no demand claim","","Procedura de Reclamații · România · Global Health","Procedura de Reclamații · România · Global Health","Procedura de Reclamații. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Procedura de Reclamații. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Procedura de Reclamații","Procedura de Reclamații","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/legal/complaints-procedure","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:38 am","0eb2573e10ce0196edebdaf1bd10f095569ece877610913db929383506c85bf0",""
"https://www.myglobalhealth.online/romania/ro/legal/medical-disclaimer","legal","ro","Medical Disclaimer","editorial topic only; no demand claim","","Declinarea responsabilității medicale · România","Declinarea responsabilității medicale · România","Declinarea responsabilității medicale. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Declinarea responsabilității medicale. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Medical Disclaimer","Medical Disclaimer","no","no","retained","not rewritten","inventory checks only","legal owner for legal-body changes","retained; owner editorial approval recorded","Preserve legal body and intentional noindex variants; translated headings and legal accuracy require separate field-level decisions.","200","https://www.myglobalhealth.online/romania/ro/legal/medical-disclaimer","3","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:38 am","c80dfa819f31095c79b1d965c431998078e34b591a57d13f9c024795373d31cf",""
"https://www.myglobalhealth.online/romania/ro/legal/privacy-policy","legal","ro","Politica de Confidențialitate","editorial topic only; no demand claim","","Politica de Confidențialitate · România · Global Health","Politica de Confidențialitate · România · Global Health","Politica de Confidențialitate. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Politica de Confidențialitate. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Politica de Confidențialitate","Politica de Confidențialitate","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/legal/privacy-policy","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:38 am","6869e2f938e9b4c71e2489e9f90bf5a75de7d2baf8f85ae5217a9c947c5e7cd6",""
"https://www.myglobalhealth.online/romania/ro/legal/refund-policy","legal","ro","Politica de Rambursare","editorial topic only; no demand claim","","Politica de Rambursare · România · Global Health","Politica de Rambursare · România · Global Health","Politica de Rambursare. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Politica de Rambursare. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Politica de Rambursare","Politica de Rambursare","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/legal/refund-policy","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:38 am","49c22aa14f8adc006fc03c7c6d0f536c13f78cce4acd2011b3721ea9c198b1ea",""
"https://www.myglobalhealth.online/romania/ro/legal/terms-of-service","legal","ro","Termeni și Condiții","editorial topic only; no demand claim","","Termeni și Condiții · România · Global Health","Termeni și Condiții · România · Global Health","Termeni și Condiții. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Termeni și Condiții. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Termeni și Condiții","Termeni și Condiții","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/legal/terms-of-service","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:38 am","3a105af12ac65ba8830e8d08b0fcdcf880323ace13c7c721505d89e367349f53",""
"https://www.myglobalhealth.online/romania/ro/press","press","ro","Presă și media","editorial topic only; no demand claim","","Presă și media — Global Health România","Presă și media | Global Health România","Informații de presă despre Global Health în România: cine operează serviciul, cum este reglementat, piețele pe care le deservim și cum ne puteți contacta departamentul de presă.","Informații de presă despre Global Health în România: cine operează serviciul, cum este reglementat, piețele pe care le deservim și cum ne puteți contacta departamentul de presă.","Presă și media","Presă și media","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/press","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | Organization | BreadcrumbList | ListItem","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:38 am","d488ad6cd583f0079e1b7eae9beefbbe98ee7c449f3612c0f4d493b34ecf295f",""
"https://www.myglobalhealth.online/romania/ro/pricing","pricing","ro","Îngrijire care se reînnoiește împreună cu dumneavoastră","editorial topic only; no demand claim","","Alegeți planul dumneavoastră lunar · România · Global Health","Alegeți planul dumneavoastră lunar · România · Global Health","Îngrijire lunară online de la medicul de familie, cu credite de consultații și economii la specialiști, la prețuri pentru România.","Îngrijire lunară online de la medicul de familie, cu credite de consultații și economii la specialiști, la prețuri pentru România.","Îngrijire care se reînnoiește împreună cu dumneavoastră","Îngrijire care se reînnoiește împreună cu dumneavoastră","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/pricing","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | Service | Offer | UnitPriceSpecification","0","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:38 am","174e65480a476bbea8e0e094cf351f2d49e92469aa0dc5d6fcd6e6033f702e88",""
"https://www.myglobalhealth.online/romania/ro/see-a-specialist","see-a-specialist","ro","Cunoaște înregistrații specialiști.","editorial topic only; no demand claim","","Îngrijire de specialitate asociată unui serviciu activ · Romania","Îngrijire de specialitate asociată unui serviciu activ · Romania","Global Health listează consultațiile online de specialitate disponibile în prezent în Romania. Disponibilitatea depinde de serviciu, de cadrul medical și de program. Unele probleme necesită o examinare în persoană sau un alt cadru de îngrijire.","Global Health listează consultațiile online de specialitate disponibile în prezent în Romania. Disponibilitatea depinde de serviciu, de cadrul medical și de program. Unele probleme necesită o examinare în persoană sau un alt cadru de îngrijire.","Cunoaște înregistrații specialiști.","Cunoaște înregistrații specialiști.","no","no","retained","scoped editorial cleanup; retained exceptions recorded","inventory checks only","legal owner for legal-body changes","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/see-a-specialist","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | FAQPage | Question | Answer | Service | ReserveAction","6","not evaluated outside service body","not applicable","not applicable","13/09/2026 12:38:39 am","6c4e097b194b70f9a1a3f3eeb3f29972dcb76fd69f49320454412f0dd801bb30",""
"https://www.myglobalhealth.online/romania/ro/services/a-doua-opinie-medicala","service","ro","A doua opinie medicală","see keyword master","a doua opinie medicala | a doua opinie medicala online","A doua opinie medicală online | România | evaluare independentă","A doua opinie medicală | România · Global Health","A doua opinie medicală pentru diagnostic, plan de tratament sau o recomandare medicală importantă. Medicii noștri autorizați CMR oferă o a doua opinie clară, structurată și independentă prin consultație video.","A doua opinie medicală. Consultații în română și engleză. Verificați medicul și orele disponibile înainte de rezervare.","A doua opinie medicală","A doua opinie medicală","draft","no","four approved native FAQs applied per locale","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/services/a-doua-opinie-medicala","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalWebPage | Person | EducationalOccupationalCredential | Organization | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue","4","0","Romanian | English","BOOKABLE","13/09/2026 12:38:39 am","d6f9380a00feeea1e63bc2204979816c1937a0e2b2e7e1dd53f0908d563d524f","75f92b8df893ce6483207e58330419c14c35a18bb5ece0737ced17085f9abd93"
"https://www.myglobalhealth.online/romania/ro/services/boli-cronice-online","service","ro","Monitorizarea bolilor cronice","see keyword master","","Managementul bolilor cronice online | România | medic CMR","Monitorizarea bolilor cronice | România · Global Health","Management pentru hipertensiune, diabet, boală tiroidiană sau alte afecțiuni de durată. Medicii noștri autorizați CMR oferă monitorizare medicală continuă, ajustarea planului terapeutic și coordonarea investigațiilor prin consultație video.","Monitorizarea bolilor cronice. Consultații în română și engleză. Verificați medicul și orele disponibile înainte de rezervare.","Monitorizarea bolilor cronice","Monitorizarea bolilor cronice","draft","no","four approved native FAQs applied per locale","scoped editorial cleanup; retained exceptions recorded","service/language source checked; credentials not independently verified","exact implementation payload approved by Dr Robert Gabriel Brindus per owner confirmation; held claims excluded","editorial changes live; public controls verified","Only manifest fields and Romania frontend overrides changed. Disabled sections, held pain service/credentials, quoted subjects and shared notices retained; no independent recertification.","200","https://www.myglobalhealth.online/romania/ro/services/boli-cronice-online","7","yes","MedicalOrganization | ImageObject | Country | ContactPoint | PostalAddress | PropertyValue | WebSite | BreadcrumbList | ListItem | MedicalWebPage | Person | EducationalOccupationalCredential | Organization | MedicalProcedure | ReserveAction | Service | Offer | QuantitativeValue","4","0","Romanian | English","BOOKABLE","13/09/2026 12:38:39 am","ba1ea53267af5f0ab804440771b9b9dd7b14cf6a61e96d84d2cef4f0e4c15679","d9f15a0fd9bd663d711a583068f90370d65c9c00c0a0292a5cae0693f6803666"
