"url","locale","status","final_url","title","description","h1","word_count","canonical","robots","hreflang_count","faq_native_count","source","checked_at","sha256"
"https://www.myglobalhealth.online/romania/pt/services/medic-pediatru-online","pt","200","https://www.myglobalhealth.online/romania/pt/services/medic-pediatru-online","Consulta pediátrica online | Roménia | médico CMR","Consultas pediátricas rápidas e aconselhamento médico para crianças. Os nossos médicos autorizados pela CMR avaliam os sintomas da criança através de consulta em vídeo segura e fornecem-lhe recomendações claras para os próximos passos.","Consulta pediátrica de medicina geral — online, no mesmo dia","382","https://www.myglobalhealth.online/romania/pt/services/medic-pediatru-online","index, follow","7","0","https://www.myglobalhealth.online/romania/pt/services/medic-pediatru-online","2026-09-12T20:17:27.036Z","00f4f1251c26efa2618a99e772075000f37e518562ea9811f82e00f5df2bf46e"
"https://www.myglobalhealth.online/romania/pt/services/medicina-calatoriei","pt","200","https://www.myglobalhealth.online/romania/pt/services/medicina-calatoriei","Consulta de medicina de viagem online | Roménia | profilaxia antimalárica","Avaliação médica de viagem para zonas com risco de malária ou destinos com requisitos especiais de vacinação. Os nossos médicos autorizados CMR avaliam os riscos, fornecem recomendações personalizadas e prescrevem profilaxia antimalárica quando clinicamente indicado.","Consulta de medicina de viagem — avaliação médica antes da partida","405","https://www.myglobalhealth.online/romania/pt/services/medicina-calatoriei","index, follow","7","0","https://www.myglobalhealth.online/romania/pt/services/medicina-calatoriei","2026-09-12T20:17:28.409Z","65d854a3e1763cf1ac8a23ca5b98bfce3014f916e9ffea58f7a86f7a548d18cb"
"https://www.myglobalhealth.online/romania/pt/services/reinnoire-tratament","pt","200","https://www.myglobalhealth.online/romania/pt/services/reinnoire-tratament","Renovação de tratamento online | Roménia | prescrição eletrónica","Renovação do tratamento estável, com avaliação clínica. Os nossos médicos autorizados CMR revêm o esquema atual, verificam a segurança da continuação e emitem prescrição eletrónica quando isso é clinicamente adequado.","Renovação do tratamento — avaliação clínica e prescrição online","399","https://www.myglobalhealth.online/romania/pt/services/reinnoire-tratament","index, follow","7","0","https://www.myglobalhealth.online/romania/pt/services/reinnoire-tratament","2026-09-12T20:17:26.391Z","7447d4b17c1a1dee4ac541a0c12ed7614be371aed41929334a5fd5df38bfb001"
"https://www.myglobalhealth.online/romania/pt/services/sanatate-mintala-online","pt","200","https://www.myglobalhealth.online/romania/pt/services/sanatate-mintala-online","Consulta de saúde mental online | Roménia | confidencial","Avaliação confidencial para ansiedade, depressão, burnout, insónia ou outras dificuldades emocionais. Os nossos médicos autorizados pela CMR oferecem avaliação confidencial, recomendações e coordenação dos próximos passos através de consulta por vídeo.","Avaliação de saúde mental — consultação online confidencial","381","https://www.myglobalhealth.online/romania/pt/services/sanatate-mintala-online","index, follow","7","0","https://www.myglobalhealth.online/romania/pt/services/sanatate-mintala-online","2026-09-12T20:17:30.584Z","3f42c818dab9a00a1531266d12a6c996bdc6b5afa382e5d0554d444144f0978c"
"https://www.myglobalhealth.online/romania/pt/services/sanatatea-barbatului-online","pt","200","https://www.myglobalhealth.online/romania/pt/services/sanatatea-barbatului-online","Consulta de saúde do homem online | Roménia | confidencial","Consultas confidenciais para disfunção erétil, testosterona, libido, fertilidade ou saúde geral. Os nossos médicos autorizados pela CMR oferecem avaliação confidencial e recomendações médicas claras através de consulta por vídeo.","Saúde do homem — avaliação confidencial online","369","https://www.myglobalhealth.online/romania/pt/services/sanatatea-barbatului-online","index, follow","7","0","https://www.myglobalhealth.online/romania/pt/services/sanatatea-barbatului-online","2026-09-12T20:17:32.231Z","e5f7c5c55be272364df33e792fa98a83754228d70445d685ee7012e2e7a5c102"
"https://www.myglobalhealth.online/romania/pt/services/sanatatea-femeii-online","pt","200","https://www.myglobalhealth.online/romania/pt/services/sanatatea-femeii-online","Consulta online de saúde da mulher | Roménia | confidencial","Consultas confidenciais para contraceção, síndrome pré-menstrual, menopausa, saúde hormonal e outros sintomas ginecológicos frequentes. Os nossos médicos autorizados pela CMR oferecem avaliação confidencial e recomendações médicas claras através de consulta por vídeo.","Saúde da mulher — avaliação online confidencial","391","https://www.myglobalhealth.online/romania/pt/services/sanatatea-femeii-online","index, follow","7","0","https://www.myglobalhealth.online/romania/pt/services/sanatatea-femeii-online","2026-09-12T20:17:32.739Z","01aeff00f0ac8a38fe056cb678d6b559b8fe65a9dc670d0dabcfff53fa8ab964"
"https://www.myglobalhealth.online/romania/pt/services/trimiteri-si-investigatii","pt","200","https://www.myglobalhealth.online/romania/pt/services/trimiteri-si-investigatii","Cartas médicas e exames online | Roménia | médico CMR","Cartas médicas, recomendações para análises e encaminhamento para especialistas. Os nossos médicos autorizados pela CMR podem avaliar a situação e emitir a documentação clínica relevante quando indicado.","Cartas médicas, encaminhamentos e exames — coordenação online","393","https://www.myglobalhealth.online/romania/pt/services/trimiteri-si-investigatii","index, follow","7","0","https://www.myglobalhealth.online/romania/pt/services/trimiteri-si-investigatii","2026-09-12T20:17:33.359Z","b42e4347a910c56fab34cdd8746d6e67f51828db4e0d14db8398088086e516c2"
"https://www.myglobalhealth.online/romania/pt/tools/adhd-test","pt","200","https://www.myglobalhealth.online/romania/pt/tools/adhd-test","Teste de PHDA Roménia | Rastreio Gratuito para Adultos","Faça o rastreio de PHDA no adulto com seis perguntas (ASRS v1.1, parte A) e veja o que as suas respostas significam. Um rastreio não é um diagnóstico — esse só pode ser feito por um psiquiatra ou um psicólogo clínico.","Teste de PHDA Roménia","1622","https://www.myglobalhealth.online/romania/pt/tools/adhd-test","index, follow","34","6","https://www.myglobalhealth.online/romania/pt/tools/adhd-test","2026-09-12T20:17:52.348Z","9f2846b55d395cb0de2c79065b30abfe0d1c9eaf49c0130b0872918da6bc358e"
"https://www.myglobalhealth.online/romania/pt/tools/blood-pressure-chart","pt","200","https://www.myglobalhealth.online/romania/pt/tools/blood-pressure-chart","Tensão Arterial Normal Roménia | Tabela de Valores","Compare os seus valores de tensão sistólica e diastólica com a tabela europeia para adultos. Veja a categoria, o que significa e que leituras exigem cuidados médicos no próprio dia.","Tabela de tensão arterial Roménia","1428","https://www.myglobalhealth.online/romania/pt/tools/blood-pressure-chart","index, follow","34","6","https://www.myglobalhealth.online/romania/pt/tools/blood-pressure-chart","2026-09-12T20:17:51.310Z","18046d23373b80fe112e50fd7e237fbcd4966f19d2da886ec8d98a5c550e7ff3"
"https://www.myglobalhealth.online/romania/pt/tools/bmi-calculator","pt","200","https://www.myglobalhealth.online/romania/pt/tools/bmi-calculator","Calculadora IMC Roménia | Calcular IMC Online","Calcule o seu índice de massa corporal em segundos. Sistema métrico ou imperial, categorias da OMS para adultos e o que o resultado significa na prática.","Calculadora de IMC Roménia","1257","https://www.myglobalhealth.online/romania/pt/tools/bmi-calculator","index, follow","34","6","https://www.myglobalhealth.online/romania/pt/tools/bmi-calculator","2026-09-12T20:17:50.264Z","fe0f5e04467c5e376432d9ea4d29a69a56ec07befdab58209a0fdbce4f643a36"
"https://www.myglobalhealth.online/romania/pt/tools/calorie-calculator","pt","200","https://www.myglobalhealth.online/romania/pt/tools/calorie-calculator","Calculadora Calorias Roménia | Calorias Diárias","Calcule quantas calorias precisa por dia para manter, perder ou ganhar peso. Equação de Mifflin-St Jeor, cinco níveis de atividade e o que os números significam na prática.","Calculadora de calorias Roménia","1411","https://www.myglobalhealth.online/romania/pt/tools/calorie-calculator","index, follow","34","6","https://www.myglobalhealth.online/romania/pt/tools/calorie-calculator","2026-09-12T20:17:50.831Z","da174a0855682b0245c0d5444c5e687b4e914afa17227f4260659c8994a324b2"
"https://www.myglobalhealth.online/romania/pt/tools/due-date-calculator","pt","200","https://www.myglobalhealth.online/romania/pt/tools/due-date-calculator","Calculadora de Gravidez Roménia | Semanas e Data do Parto","Calcule a data provável do parto e de quantas semanas está a partir do primeiro dia da última menstruação. Ajusta-se à duração do seu ciclo, com as 40 semanas em detalhe.","Calculadora da data do parto Roménia","1320","https://www.myglobalhealth.online/romania/pt/tools/due-date-calculator","index, follow","34","6","https://www.myglobalhealth.online/romania/pt/tools/due-date-calculator","2026-09-12T20:17:51.848Z","4e7d622de0b2c276790997f4450d600d2af19b303c37e4455d3feac9c90358c3"
"https://www.myglobalhealth.online/romania/pt/tools/osteoporosis-risk-checker","pt","200","https://www.myglobalhealth.online/romania/pt/tools/osteoporosis-risk-checker","Avaliação de Risco de Osteoporose Roménia | Preciso de uma Densitometria Óssea?","Verifique os fatores de risco publicados para osteoporose e fratura de fragilidade, e veja se as orientações clínicas recomendam que seja avaliado. Não é o FRAX nem um diagnóstico — uma lista de verificação para levar ao médico.","Risco de osteoporose Roménia","1760","https://www.myglobalhealth.online/romania/pt/tools/osteoporosis-risk-checker","index, follow","34","6","https://www.myglobalhealth.online/romania/pt/tools/osteoporosis-risk-checker","2026-09-12T20:17:53.389Z","5c849b56763e14c8499ddac7aec008968fd9ac65363493f6631041fcdae44e35"
"https://www.myglobalhealth.online/romania/pt/tools/ovulation-calculator","pt","200","https://www.myglobalhealth.online/romania/pt/tools/ovulation-calculator","Período Fértil Roménia | Calculadora de Ovulação","Calcule os seus dias férteis e o dia previsto de ovulação a partir do primeiro dia da última menstruação. Ajusta-se à duração do seu ciclo, com os seis dias mais férteis em detalhe.","Calculadora de ovulação Roménia","1506","https://www.myglobalhealth.online/romania/pt/tools/ovulation-calculator","index, follow","34","6","https://www.myglobalhealth.online/romania/pt/tools/ovulation-calculator","2026-09-12T20:17:52.823Z","1d5954162942b9522e3ef8c4ab9793b01c64f4df7f95697a6f0c45501c290bba"
"https://www.myglobalhealth.online/romania/pt/tools/sore-throat-checker","pt","200","https://www.myglobalhealth.online/romania/pt/tools/sore-throat-checker","Amigdalite ou Vírus? Avaliação da Dor de Garganta Roménia","Responda a cinco perguntas sobre a sua dor de garganta e veja qual a probabilidade de uma causa bacteriana, com a escala de McIsaac que os clínicos utilizam. Inclui os sinais de alarme que exigem cuidados urgentes. Não é um diagnóstico nem um teste de estreptococos.","Amigdalite e dor de garganta Roménia","1842","https://www.myglobalhealth.online/romania/pt/tools/sore-throat-checker","index, follow","34","6","https://www.myglobalhealth.online/romania/pt/tools/sore-throat-checker","2026-09-12T20:17:53.938Z","1d239458ca735de5e97cc21a2d0188bfcb469fec84382debb314aa0f87a8b542"
"https://www.myglobalhealth.online/romania/ro","ro","200","https://www.myglobalhealth.online/romania/ro","Medic Online România | Medici și Specialiști Înregistrați","Vorbiți azi cu un medic înregistrat prin apel video — medicină de familie, adeverințe medicale, trimiteri către specialiști. Aceeași zi, România.","Îngrijire medicală online în România","1828","https://www.myglobalhealth.online/romania/ro","index, follow","7","7","https://www.myglobalhealth.online/romania/ro","2026-09-12T20:17:43.178Z","882c12b7a1202e8ce1bdd5ab865598fbd90d45f38850c01bff35690a5745e866"
"https://www.myglobalhealth.online/romania/ro/about","ro","200","https://www.myglobalhealth.online/romania/ro/about","Despre Global Health România | Medici online · Global Health","Global Health România: consultații online prin apel video cu medici înregistrați la Colegiul Medicilor din România, în română / engleză. Ce oferim și cine suntem.","Despre Global Health România","456","https://www.myglobalhealth.online/romania/ro/about","index, follow","7","4","https://www.myglobalhealth.online/romania/ro/about","2026-09-12T20:17:48.520Z","fc29f12b20aeb24e57bffc92c43bed5543daa74ec445a0dce420cf83109c70dc"
"https://www.myglobalhealth.online/romania/ro/blog","ro","200","https://www.myglobalhealth.online/romania/ro/blog","Ghiduri de sănătate de la medici înregistrați în România","Ghiduri de sănătate bazate pe dovezi pentru România, scrise și revizuite de echipa noastră medicală.","Ghiduri de sănătate de la medici înregistrați.","338","https://www.myglobalhealth.online/romania/ro/blog","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/blog","2026-09-12T20:17:47.045Z","f7df7b4c0de60272ad33ff158985cc6466d4ebfa70e1d32fc42f0a73f463cfae"
"https://www.myglobalhealth.online/romania/ro/blog/boli-cronice-programe-nationale-de-sanatate","ro","200","https://www.myglobalhealth.online/romania/ro/blog/boli-cronice-programe-nationale-de-sanatate","Boli cronice și programele naționale de sănătate","Boli incluse în programele naționale de sănătate: ce acoperă, cum se ajunge inclus și cum se monitorizează o boală cronică între controale.","Boli cronice și programele naționale de sănătate: cum funcționează","1955","https://www.myglobalhealth.online/romania/ro/blog/boli-cronice-programe-nationale-de-sanatate","index, follow","7","6","https://www.myglobalhealth.online/romania/ro/blog/boli-cronice-programe-nationale-de-sanatate","2026-09-12T20:17:40.261Z","3542326fa8f01569aead6263d63471f0ae7a02ac1e2a49d978937f8985ab4a74"
"https://www.myglobalhealth.online/romania/ro/blog/ce-scade-tensiunea-arteriala-rapid-sigur","ro","200","https://www.myglobalhealth.online/romania/ro/blog/ce-scade-tensiunea-arteriala-rapid-sigur","Ce scade tensiunea rapid: pași siguri · Global Health","Ce faceți după o valoare mare, când sunați la 112 și de ce nu luați captopril, doze suplimentare ori remedii improvizate.","Ce scade tensiunea rapid? Pași siguri și când sunați la 112","1280","https://www.myglobalhealth.online/romania/ro/blog/ce-scade-tensiunea-arteriala-rapid-sigur","index, follow","7","4","https://www.myglobalhealth.online/romania/ro/blog/ce-scade-tensiunea-arteriala-rapid-sigur","2026-09-12T20:17:38.510Z","5cc921c75c2741c1e92f01b328c067c286004c3f8799ad0f5b857cfc9b047b60"
"https://www.myglobalhealth.online/romania/ro/blog/diabetul-boala-tacuta","ro","200","https://www.myglobalhealth.online/romania/ro/blog/diabetul-boala-tacuta","Diabetul în România: Cauze, Simptome, Tratamente și Viitorul Îngrijirii","Peste 1,3 milioane de români trăiesc cu diabet, iar mulți alții rămân nediagnosticați. Ghid complet despre cauze, semne de alarmă, cele mai bune tratamente disponibile și dezvoltările viitoare. Scris de un medic înregistrat.","Diabetul: Boala Tăcută","4080","https://www.myglobalhealth.online/romania/ro/blog/diabetul-boala-tacuta","index, follow","7","7","https://www.myglobalhealth.online/romania/ro/blog/diabetul-boala-tacuta","2026-09-12T20:17:40.681Z","808e463f37904139ca30bf83a00730262fc3edb351ec72cb1ff3e3bbf183ae87"
"https://www.myglobalhealth.online/romania/ro/blog/medical-review-policy","ro","200","https://www.myglobalhealth.online/romania/ro/blog/medical-review-policy","Politica de Revizuire Medicală — Global Health România","Cum redactează, revizuiește și actualizează Global Health articolele de sănătate publicate pentru România: cine le scrie, ce medic înscris în registru le avizează și ce standarde editoriale respectăm.","Cum redactăm și revizuim conținutul medical","735","https://www.myglobalhealth.online/romania/ro/blog/medical-review-policy","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/blog/medical-review-policy","2026-09-12T20:17:47.561Z","44588d8b2c739b47ffa61688e60d3995095864094f350f31f6159ab5a45a3a16"
"https://www.myglobalhealth.online/romania/ro/blog/scrisoare-medicala-cine-o-elibereaza","ro","200","https://www.myglobalhealth.online/romania/ro/blog/scrisoare-medicala-cine-o-elibereaza","Scrisoare medicală: cine o eliberează și la ce folosește","Scrisoarea medicală în România: cine o eliberează, ce trebuie să conțină, la ce folosește, cât este valabilă și ce faceți dacă este incompletă.","Scrisoarea medicală: cine o eliberează, ce conține și la ce folosește","1903","https://www.myglobalhealth.online/romania/ro/blog/scrisoare-medicala-cine-o-elibereaza","index, follow","7","6","https://www.myglobalhealth.online/romania/ro/blog/scrisoare-medicala-cine-o-elibereaza","2026-09-12T20:17:39.595Z","7f40c1c92f18909b2770ea78f1b4b385568fa26f1629dc8d2ca8acf5b2904db3"
"https://www.myglobalhealth.online/romania/ro/blog/tensiune-arteriala-normala-varsta-adulti","ro","200","https://www.myglobalhealth.online/romania/ro/blog/tensiune-arteriala-normala-varsta-adulti","Tensiunea arterială normală după vârstă · Global Health","Ce tensiune arterială se consideră normală la adulți, ce se schimbă cu vârsta și când valorile repetat crescute trebuie discutate cu medicul.","Tensiunea arterială normală: ghid util după vârstă, fără tabele false","1746","https://www.myglobalhealth.online/romania/ro/blog/tensiune-arteriala-normala-varsta-adulti","index, follow","7","6","https://www.myglobalhealth.online/romania/ro/blog/tensiune-arteriala-normala-varsta-adulti","2026-09-12T20:17:39.137Z","c07d2599571fbc2badd1af6f3db1dcc5b52e4c9dbf79828e2fefe228d6c9dc8c"
"https://www.myglobalhealth.online/romania/ro/blog/tensiune-mica-cauze-ce-sa-faci-cand-mergi-la-medic","ro","200","https://www.myglobalhealth.online/romania/ro/blog/tensiune-mica-cauze-ce-sa-faci-cand-mergi-la-medic","Tensiune mică: cauze, ce să faci și ce o ridică","Ce înseamnă o tensiune de 9 cu 6, simptomele care contează, ce ridică tensiunea în câteva minute, de ce apa cu zahăr nu ajută și când suni la 112.","Tensiune mică: de ce apare, ce faci pe loc și când nu mai aștepți","1414","https://www.myglobalhealth.online/romania/ro/blog/tensiune-mica-cauze-ce-sa-faci-cand-mergi-la-medic","index, follow","7","4","https://www.myglobalhealth.online/romania/ro/blog/tensiune-mica-cauze-ce-sa-faci-cand-mergi-la-medic","2026-09-12T20:17:37.959Z","8ec9963f6336f9f8e21a088d87b4241148fe90a96835513387a5b2ca21790651"
"https://www.myglobalhealth.online/romania/ro/book","ro","200","https://www.myglobalhealth.online/romania/ro/book","Programează-ți consultația — România · Global Health","Clinică medicală din România. Alege un serviciu, un clinician, o oră și detaliile pacientului.","","3","https://www.myglobalhealth.online/romania/ro/book","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/book","2026-09-12T20:17:45.456Z","0738ac3c385edee8f675881756a4297855003f13c8703e0682782bd6b8d9219d"
"https://www.myglobalhealth.online/romania/ro/careers","ro","200","https://www.myglobalhealth.online/romania/ro/careers","Cariere la Global Health România","Alăturați-vă Global Health în România. Lucrăm cu medici înregistrați, echipe de suport clinic și echipe tehnologice în toată Europa și în Brazilia. Vedeți cum vă puteți depune candidatura.","Cariere la Global Health","106","https://www.myglobalhealth.online/romania/ro/careers","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/careers","2026-09-12T20:17:48.940Z","ded1c9b20d59e3f262c83ab2749cdd2cb5f4fb583793f7055a859ce3c4018c36"
"https://www.myglobalhealth.online/romania/ro/contact","ro","200","https://www.myglobalhealth.online/romania/ro/contact","Contact | Medic Online România | Global Health","Contactați Global Health România: info@myglobalhealth.online. Consultații online prin apel video cu medici înregistrați. Asistență în română și engleză.","Contact — Global Health România","244","https://www.myglobalhealth.online/romania/ro/contact","index, follow","7","4","https://www.myglobalhealth.online/romania/ro/contact","2026-09-12T20:17:48.017Z","bcb0bf7febccad8aab1d54c1d381d14cbeb3f3ab092ea0cea0522f3da2f42249"
"https://www.myglobalhealth.online/romania/ro/doctors","ro","200","https://www.myglobalhealth.online/romania/ro/doctors","Medici înregistrați CMR | Consultații online în România","Răsfoiți 3 medici și specialiști înregistrați la CMR disponibili online în România. Vizualizați profiluri, specializări și limbi. Rezervați în aceeași zi.","Medici care chiar răspund.","1007","https://www.myglobalhealth.online/romania/ro/doctors","index, follow","7","7","https://www.myglobalhealth.online/romania/ro/doctors","2026-09-12T20:17:43.709Z","881fd3d996a94aa9a62f4b124df6e64d10dd0898eea6af90b2bdf842b38ed5c0"
"https://www.myglobalhealth.online/romania/ro/doctors/dr-alexandra-palaga","ro","200","https://www.myglobalhealth.online/romania/ro/doctors/dr-alexandra-palaga","Dr. Alexandra Palaga — Pediatru Specialist | CMR 159625","Rezervați o consultație video cu Dr. Alexandra Palaga — pediatru specialist înregistrat la CMR (nr. 159625). UMF Carol Davila · Urgențe pediatrice · Gastroenterologie și nutriție · Boală celiacă · ESPGHAN. Programare în aceeași zi.","Dr Alexandra Palaga","1185","https://www.myglobalhealth.online/romania/ro/doctors/dr-alexandra-palaga","index, follow","7","6","https://www.myglobalhealth.online/romania/ro/doctors/dr-alexandra-palaga","2026-09-12T20:17:41.352Z","0792f7b2ed8fdf95f0aceb393fdc47dab8dcfc2f4d2a385b3c2fedd5a76170bd"
"https://www.myglobalhealth.online/romania/ro/doctors/dr-andreea-lorena-bica","ro","200","https://www.myglobalhealth.online/romania/ro/doctors/dr-andreea-lorena-bica","Dr. Andreea-Lorena Bica — Neurolog | CMR 147502","Rezervați o consultație video cu Dr. Andreea-Lorena Bica — neurolog specialist înregistrat la CMR (nr. 147502). UMF Craiova · Spitalul Elias București · AVC, epilepsie, boli neurodegenerative. Programare în aceeași zi.","Dr Andreea Lorena Bica","1064","https://www.myglobalhealth.online/romania/ro/doctors/dr-andreea-lorena-bica","index, follow","7","6","https://www.myglobalhealth.online/romania/ro/doctors/dr-andreea-lorena-bica","2026-09-12T20:17:41.897Z","6e00263d9945b4a85eb0d7b16f40fe7fc2403d2b0ccf7efe6e5409c67e4082df"
"https://www.myglobalhealth.online/romania/ro/doctors/dr-robert-gabriel-brindus","ro","200","https://www.myglobalhealth.online/romania/ro/doctors/dr-robert-gabriel-brindus","Dr. Robert Brînduș — Medic de Familie | CMR 152462","Rezervați o consultație video cu Dr. Robert Brînduș — medic de familie înregistrat la CMR (nr. 152462). Formare specializată ATI · Spitalul Floreasca București · Tallaght University Hospital · EDAIC. Programare în aceeași zi.","Dr Robert Gabriel Brindus","1923","https://www.myglobalhealth.online/romania/ro/doctors/dr-robert-gabriel-brindus","index, follow","7","6","https://www.myglobalhealth.online/romania/ro/doctors/dr-robert-gabriel-brindus","2026-09-12T20:17:42.386Z","168a58bffc8625987c15255897faa3a3ebf6aa1032a4d1d27a30467086679744"
"https://www.myglobalhealth.online/romania/ro/faq","ro","200","https://www.myglobalhealth.online/romania/ro/faq","Întrebări frecvente — România · Global Health","România — Rezervări, plăți, consultații, confidențialitate și când îngrijirea online nu este soluția potrivită. Nu găsiți ce căutați? Scrieți-ne.","Răspunsuri, fără limbaj de marketing.","366","https://www.myglobalhealth.online/romania/ro/faq","index, follow","3","0","https://www.myglobalhealth.online/romania/ro/faq","2026-09-12T20:17:49.922Z","cf09f0db12d7f898e84e7d80b1c1eeb7a5b94c09dd05fa2cf0942baf6141a1a9"
"https://www.myglobalhealth.online/romania/ro/gp-consultation-online","ro","200","https://www.myglobalhealth.online/romania/ro/gp-consultation-online","Consultație Medicală Online în România | Global Health","Consultații medicale online cu medici înregistrați la Colegiul Medicilor din România.","Consultație Medicală Online în România","1458","https://www.myglobalhealth.online/romania/ro/gp-consultation-online","index, follow","7","6","https://www.myglobalhealth.online/romania/ro/gp-consultation-online","2026-09-12T20:17:44.342Z","f60ed966dc8de050179869b20fe117a86baadf3c6116ea6ba92bb0743772d46a"
"https://www.myglobalhealth.online/romania/ro/lab-tests","ro","200","https://www.myglobalhealth.online/romania/ro/lab-tests","Teste de sănătate cu informații specifice · Romania","Această pagină listează testele disponibile în prezent în Romania. Fiecare test are propriul preț, stoc, informații despre probă și termen estimat, când sunt configurate.","Rezultate de laborator, verificate de medicii noștri.","464","https://www.myglobalhealth.online/romania/ro/lab-tests","index, follow","7","6","https://www.myglobalhealth.online/romania/ro/lab-tests","2026-09-12T20:17:46.062Z","a24e5bbf8c157cacae82fc710f575e4d214491a7716ff85e1ee35fa734526553"
"https://www.myglobalhealth.online/romania/ro/legal","ro","200","https://www.myglobalhealth.online/romania/ro/legal","Informații legale. · România · Global Health","Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Informații legale.","158","https://www.myglobalhealth.online/romania/ro/legal","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/legal","2026-09-12T20:17:35.116Z","30b42f4897759e87b9bbd75341326b14c9515f0484df3a249029ff699c23534d"
"https://www.myglobalhealth.online/romania/ro/legal/complaints-procedure","ro","200","https://www.myglobalhealth.online/romania/ro/legal/complaints-procedure","Procedura de Reclamații · România · Global Health","Procedura de Reclamații. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Procedura de Reclamații","860","https://www.myglobalhealth.online/romania/ro/legal/complaints-procedure","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/legal/complaints-procedure","2026-09-12T20:17:37.311Z","40f07d3458650bb73018bbfa6b5b29023f17f5eb34028d086d462e798ce32354"
"https://www.myglobalhealth.online/romania/ro/legal/medical-disclaimer","ro","200","https://www.myglobalhealth.online/romania/ro/legal/medical-disclaimer","Declinarea responsabilității medicale · România","Declinarea responsabilității medicale. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Medical Disclaimer","2153","https://www.myglobalhealth.online/romania/ro/legal/medical-disclaimer","index, follow","3","0","https://www.myglobalhealth.online/romania/ro/legal/medical-disclaimer","2026-09-12T20:17:37.840Z","740f93453b39a7aa53ecc36a9b5e4b1ea9b9a475c92f4cbc8b641f07535f858b"
"https://www.myglobalhealth.online/romania/ro/legal/privacy-policy","ro","200","https://www.myglobalhealth.online/romania/ro/legal/privacy-policy","Politica de Confidențialitate · România · Global Health","Politica de Confidențialitate. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Politica de Confidențialitate","3809","https://www.myglobalhealth.online/romania/ro/legal/privacy-policy","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/legal/privacy-policy","2026-09-12T20:17:36.232Z","dde937439175b44300dc9cab853b77878c914068cdb44348a559e86f0069dfd3"
"https://www.myglobalhealth.online/romania/ro/legal/refund-policy","ro","200","https://www.myglobalhealth.online/romania/ro/legal/refund-policy","Politica de Rambursare · România · Global Health","Politica de Rambursare. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Politica de Rambursare","2855","https://www.myglobalhealth.online/romania/ro/legal/refund-policy","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/legal/refund-policy","2026-09-12T20:17:36.833Z","283dec95bf5d72616b64cb1135fcbca04a6ce8fe49e1831bfbd056377aeeec00"
"https://www.myglobalhealth.online/romania/ro/legal/terms-of-service","ro","200","https://www.myglobalhealth.online/romania/ro/legal/terms-of-service","Termeni și Condiții · România · Global Health","Termeni și Condiții. Documente legale, înregistrarea companiei și detalii de reglementare pentru Global Health în România.","Termeni și Condiții","6937","https://www.myglobalhealth.online/romania/ro/legal/terms-of-service","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/legal/terms-of-service","2026-09-12T20:17:35.692Z","240b16f0883d10c8781dbaf0f1915acfb6d835f710b54674ae000fba35fb4da7"
"https://www.myglobalhealth.online/romania/ro/press","ro","200","https://www.myglobalhealth.online/romania/ro/press","Presă și media — Global Health România","Informații de presă despre Global Health în România: cine operează serviciul, cum este reglementat, piețele pe care le deservim și cum ne puteți contacta departamentul de presă.","Presă și media","215","https://www.myglobalhealth.online/romania/ro/press","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/press","2026-09-12T20:17:49.479Z","d25481e0055c5ee6e75f947aac32846665e202891762cd6220a4e6681fae5749"
"https://www.myglobalhealth.online/romania/ro/pricing","ro","200","https://www.myglobalhealth.online/romania/ro/pricing","Alegeți planul dumneavoastră lunar · România · Global Health","Îngrijire lunară online de la medicul de familie, cu credite de consultații și economii la specialiști, la prețuri pentru România.","Îngrijire care se reînnoiește împreună cu dumneavoastră","377","https://www.myglobalhealth.online/romania/ro/pricing","index, follow","7","0","https://www.myglobalhealth.online/romania/ro/pricing","2026-09-12T20:17:46.574Z","a8af42a5fccf16337174328a4b8c320aa59acdd57b4433c0cb7d9dcd4db5ad7d"
"https://www.myglobalhealth.online/romania/ro/see-a-specialist","ro","200","https://www.myglobalhealth.online/romania/ro/see-a-specialist","Îngrijire de specialitate asociată unui serviciu activ · Romania","Global Health listează consultațiile online de specialitate disponibile în prezent în Romania. Disponibilitatea depinde de serviciu, de cadrul medical și de program. Unele probleme necesită o examinare în persoană sau un alt cadru de îngrijire.","Cunoaște înregistrații specialiști.","958","https://www.myglobalhealth.online/romania/ro/see-a-specialist","index, follow","7","6","https://www.myglobalhealth.online/romania/ro/see-a-specialist","2026-09-12T20:17:44.840Z","f773e36276ba69b35f578e94ee7049f4d1e1f5424d6921337d78cca04d6de6e8"
